Epoch 2/10, Train Loss: 0.1316, Train Accuracy: 95.95%, Val Loss: 0.8421, Val Accuracy: 65.41%
Epoch 3/10, Train Loss: 0.0897, Train Accuracy: 97.55%, Val Loss: 0.3086, Val Accuracy: 98.12%
Epoch 4/10, Train Loss: 0.0479, Train Accuracy: 98.96%, Val Loss: 0.5210, Val Accuracy: 64.29%
Epoch 5/10, Train Loss: 0.0232, Train Accuracy: 99.62%, Val Loss: 0.1476, Val Accuracy: 98.50%
Epoch 6/10, Train Loss: 0.0341, Train Accuracy: 99.06%, Val Loss: 0.4784, Val Accuracy: 63.53%
Epoch 7/10, Train Loss: 0.0241, Train Accuracy: 99.43%, Val Loss: 0.5095, Val Accuracy: 65.04%
Epoch 8/10, Train Loss: 0.0217, Train Accuracy: 99.43%, Val Loss: 0.4858, Val Accuracy: 64.29%
Epoch 9/10, Train Loss: 0.0134, Train Accuracy: 99.91%, Val Loss: 0.0631, Val Accuracy: 98.12%
Epoch 10/10, Train Loss: 0.0108, Train Accuracy: 99.81%, Val Loss: 0.0776, Val Accuracy: 98.12%


Training with Learning Rate: 0.0005, Batch Size: 32, Optimizer: Adam
Epoch 1/10, Train Loss: 0.1842, Train Accuracy: 93.59%, Val Loss: 0.0984, Val Accuracy: 97.37%
Epoch 2/10, Train Loss: 0.0530, Train Accuracy: 97.93%, Val Loss: 0.2356, Val Accuracy: 96.24%
Epoch 3/10, Train Loss: 0.0273, Train Accuracy: 99.34%, Val Loss: 0.1030, Val Accuracy: 97.37%
Epoch 4/10, Train Loss: 0.0695, Train Accuracy: 97.83%, Val Loss: 2.0844, Val Accuracy: 55.64%
Epoch 5/10, Train Loss: 0.0378, Train Accuracy: 98.49%, Val Loss: 0.1970, Val Accuracy: 97.74%
Epoch 6/10, Train Loss: 0.0551, Train Accuracy: 97.74%, Val Loss: 0.2434, Val Accuracy: 94.36%
Epoch 7/10, Train Loss: 0.0506, Train Accuracy: 98.49%, Val Loss: 0.5208, Val Accuracy: 63.16%
Epoch 8/10, Train Loss: 0.1259, Train Accuracy: 95.29%, Val Loss: 0.7235, Val Accuracy: 62.78%
Epoch 9/10, Train Loss: 0.0567, Train Accuracy: 98.21%, Val Loss: 0.3065, Val Accuracy: 89.10%
Epoch 10/10, Train Loss: 0.0898, Train Accuracy: 97.17%, Val Loss: 0.0844, Val Accuracy: 96.99%


Training with Learning Rate: 0.0005, Batch Size: 32, Optimizer: SGD
Epoch 1/10, Train Loss: 0.5179, Train Accuracy: 83.41%, Val Loss: 0.9499, Val Accuracy: 61.28%
Epoch 2/10, Train Loss: 0.1800, Train Accuracy: 94.82%, Val Loss: 1.0046, Val Accuracy: 63.16%
Epoch 3/10, Train Loss: 0.1049, Train Accuracy: 97.46%, Val Loss: 0.7287, Val Accuracy: 63.53%
Epoch 4/10, Train Loss: 0.0660, Train Accuracy: 98.59%, Val Loss: 0.4136, Val Accuracy: 65.04%
Epoch 5/10, Train Loss: 0.0463, Train Accuracy: 99.06%, Val Loss: 0.8808, Val Accuracy: 63.91%
Epoch 6/10, Train Loss: 0.0376, Train Accuracy: 99.53%, Val Loss: 0.0728, Val Accuracy: 98.12%
Epoch 7/10, Train Loss: 0.0373, Train Accuracy: 99.25%, Val Loss: 0.2122, Val Accuracy: 98.50%
Epoch 8/10, Train Loss: 0.0258, Train Accuracy: 99.81%, Val Loss: 0.3669, Val Accuracy: 98.87%
Epoch 9/10, Train Loss: 0.0178, Train Accuracy: 99.81%, Val Loss: 0.6768, Val Accuracy: 65.04%
Epoch 10/10, Train Loss: 0.0169, Train Accuracy: 99.72%, Val Loss: 0.1686, Val Accuracy: 98.50%


Training with Learning Rate: 0.0005, Batch Size: 64, Optimizer: Adam
Epoch 1/10, Train Loss: 0.2010, Train Accuracy: 92.18%, Val Loss: 0.1007, Val Accuracy: 96.99%
Epoch 2/10, Train Loss: 0.0749, Train Accuracy: 97.17%, Val Loss: 0.1172, Val Accuracy: 97.37%
Epoch 3/10, Train Loss: 0.0601, Train Accuracy: 97.36%, Val Loss: 0.1642, Val Accuracy: 94.36%
Epoch 4/10, Train Loss: 0.0129, Train Accuracy: 99.91%, Val Loss: 0.0571, Val Accuracy: 98.50%
Epoch 5/10, Train Loss: 0.0024, Train Accuracy: 100.00%, Val Loss: 0.0528, Val Accuracy: 97.74%
Epoch 6/10, Train Loss: 0.0024, Train Accuracy: 99.91%, Val Loss: 0.1061, Val Accuracy: 96.62%
Epoch 7/10, Train Loss: 0.0088, Train Accuracy: 99.43%, Val Loss: 0.1550, Val Accuracy: 98.50%
Epoch 8/10, Train Loss: 0.0134, Train Accuracy: 99.53%, Val Loss: 0.0833, Val Accuracy: 97.37%
Epoch 9/10, Train Loss: 0.0148, Train Accuracy: 99.62%, Val Loss: 0.2863, Val Accuracy: 92.86%
